,psi_00,psi_01,psi_02,psi_03,psi_04,psi_05,psi_06,psi_07,psi_08,psi_squared_0,psi_squared_1,psi_squared_2,psi_squared_3,psi_squared_4,psi_squared_5,psi_squared_6,psi_squared_7,psi_squared_8,v_ev,z_ang
1595,(3.9422441212804615e-06+5.119794038211892e-15j),(9.321858115000597e-06+1.8471061804108467e-15j),(1.866983015037369e-05-6.2474893984852066e-15j),(3.771664598268999e-05-4.215698532099352e-15j),(8.261232974899904e-05-5.233424938216495e-15j),(0.00020490020629747622+2.656518000760245e-15j),(0.0006327800557440385+1.1284742851414212e-17j),(0.0025579240387532003+9.345075541422992e-15j),(0.032867773934290974-8.361613531399047e-14j),1.5541288711770356e-11,8.68970387162025e-11,3.485625578438024e-10,1.422545384183565e-09,6.824797026557351e-09,4.198409454074831e-08,4.004105989474285e-07,6.542975388031484e-06,0.0010802905633956572,1.0,41.87835857352222
1596,(3.7977129029515505e-06+5.073349129003227e-15j),(8.986429824194593e-06+1.8007218045724136e-15j),(1.8020028193275175e-05-6.227308897660487e-15j),(3.646801035308505e-05-4.212757481932676e-15j),(8.006604344534594e-05-5.3440501022153436e-15j),(0.00019916989534059067+2.549063115675643e-15j),(0.0006175056704839194-2.217234352381751e-17j),(0.0025078950328196073+9.61954045509014e-15j),(0.0325809209008294-8.399847307026977e-14j),1.4422623293244693e-11,8.075592098517406e-11,3.247214160864322e-10,1.3299157791127184e-09,6.410571312992024e-09,3.966864720998184e-08,3.813132530797949e-07,6.289537495641259e-06,0.0010615164067461023,1.0,41.951636541279925
1597,(3.658480165487947e-06+5.0316497984274725e-15j),(8.663068928828587e-06+1.7512143417282932e-15j),(1.7392832848474728e-05-6.1723167895555446e-15j),(3.5260669661377984e-05-4.1596889773039146e-15j),(7.759804859911408e-05-5.434226671647674e-15j),(0.00019359874252588614+2.4332111615824524e-15j),(0.0006025941333473137-2.253130764208806e-17j),(0.002458799092375173+9.882943396846254e-15j),(0.032296004012771155-8.433990802817166e-14j),1.3384477121268716e-11,7.504876326563528e-11,3.025106344949815e-10,1.2433148249688217e-09,6.021457146390472e-09,3.7480473107604356e-08,3.6311968954460007e-07,6.045692976664974e-06,0.0010430318751929305,1.0,42.024914509037615
1598,(3.5243515713051037e-06+4.987579163049522e-15j),(8.35134108754621e-06+1.6749059994350712e-15j),(1.678745760039967e-05-6.185518588685876e-15j),(3.4093258801423794e-05-4.080768154445492e-15j),(7.520594224165445e-05-5.597988220150897e-15j),(0.00018818235194452648+2.28810541626488e-15j),(0.0005880369460157304-6.058264872721083e-17j),(0.0024106196748656687+1.0131807451417499e-14j),(0.032013015754874-8.466609718729277e-14j),1.2421053998160753e-11,6.974489796053751e-11,2.818187326852167e-10,1.162350295700861e-09,5.655933748455065e-09,3.541259758337363e-08,3.45787449879507e-07,5.811087216849463e-06,0.0010248331777218112,1.0,42.098192476795305
1599,(3.3951401301244736e-06+4.943753141351649e-15j),(8.050828156496546e-06+1.6204448054473367e-15j),(1.6203143951558438e-05-6.12963695289385e-15j),(3.296445890217781e-05-4.022443762259036e-15j),(7.288739614489744e-05-5.674502523250034e-15j),(0.0001829164502455488+2.1695136380769415e-15j),(0.0005738258084425973-6.429347886685072e-17j),(0.0023633405188962417+1.0397535850269362e-14j),(0.031731948597113944-8.502314653925671e-14j),1.1526976503181628e-11,6.481583400543758e-11,2.6254187391492477e-10,1.08665555071337e-09,5.3125725167832104e-09,3.345842777043233e-08,3.2927605843480037e-07,5.585378408256757e-06,0.0010069165617698815,1.0,42.171470444552995
1600,(3.270665483752662e-06+4.821168510104793e-15j),(7.761126456562941e-06+1.497140355949486e-15j),(1.563915910481648e-05-6.070950099670365e-15j),(3.1872993491027485e-05-3.9094307541243e-15j),(7.06401522973755e-05-5.791751555362075e-15j),(0.0001777968798398075+2.0496271627510623e-15j),(0.0005599526112123-8.962858806710967e-17j),(0.0023169456352328307+1.065911233685999e-14j),(0.03145279499152486-8.534750302888114e-14j),1.0697252706611036e-11,6.023508387476123e-11,2.445832975057642e-10,1.0158877140790805e-09,4.990031116596406e-09,3.161173048077095e-08,3.1354692680347324e-07,5.368237076624466e-06,0.0009892783127788914,1.0,42.2447484123107
1601,(3.150754104835496e-06+4.763518969937373e-15j),(7.4818473950017815e-06+1.4351331936682664e-15j),(1.5094796401666641e-05-6.0472491024337826e-15j),(3.0817629388485394e-05-3.837607119375189e-15j),(6.846202297226603e-05-5.898224989336404e-15j),(0.00017281959914241952+1.945311482575943e-15j),(0.0005464094342235941-1.3018164393411415e-16j),(0.0022714193068124424+1.0910274243764601e-14j),(0.031175547375933716-8.567222477548085e-14j),9.927251429137728e-12,5.5978040442094947e-11,2.2785287840776818e-10,9.497262811260387e-10,4.687048589455081e-09,2.986661384774657e-08,2.985632698085482e-07,5.1593456673603164e-06,0.0009719147541890876,1.0,42.31802638006839
1602,(3.0352386086284417e-06+4.696036421480358e-15j),(7.212615789464248e-06+1.3575033576139224e-15j),(1.4569373094579014e-05-5.987801249602242e-15j),(2.979717300237178e-05-3.737015992764654e-15j),(6.635088638055188e-05-6.0179586397241305e-15j),(0.00016798067600522508+1.8382820292922332e-15j),(0.0005331885393102925-1.5751774220310762e-16j),(0.002226746079952011+1.1200975182193928e-14j),(0.030900198170871165-8.60098630933644e-14j),9.212673411308719e-12,5.2021826526428986e-11,2.1226663236904286e-10,8.878715189332737e-10,4.402440123484905e-09,2.82175075111724e-08,2.842900184518433e-07,4.958398104581648e-06,0.0009548222469991097,1.0,42.39130434782608
1603,(2.9239579617446154e-06+4.613560222009119e-15j),(6.953070511335189e-06+1.3188104840206222e-15j),(1.4062230823162015e-05-5.953864916504939e-15j),(2.8810471282081177e-05-3.652097019428049e-15j),(6.430468682932726e-05-6.134978974815163e-15j),(0.0001632762880832253+1.7323597523442065e-15j),(0.0005202823690672151-2.050588399226092e-16j),(0.0021829107644346897+1.1462784394229482e-14j),(0.030626739783250322-8.631398027158505e-14j),8.549530162049726e-12,4.834518953559899e-11,1.9774633572388783e-10,8.300432554956243e-10,4.135092748217854e-09,2.6659146250236384e-08,2.7069374356219384e-07,4.7650994054848414e-06,0.000937997189750928,1.0,42.46458231558378
1604,(2.81675681951412e-06+4.5362031030136664e-15j),(6.702862862806433e-06+1.2620479819303661e-15j),(1.3572733471234529e-05-5.9192347928076085e-15j),(2.7856408135954787e-05-3.560052341719301e-15j),(6.232143054327391e-05-6.238604104167688e-15j),(0.0001587027164851136+1.6077520567448838e-15j),(0.0005076835397217789-2.2841523522294757e-16j),(0.002139898424919991+1.1747461001287953e-14j),(0.030355164603346342-8.664737631780947e-14j),7.9341189802793e-12,4.492837055758965e-11,1.842190938811701e-10,7.75979474236888e-10,3.883960704960114e-09,2.518655221975435e-08,2.57742576504435e-07,4.5791652689750585e-06,0.0009214360180962507,1.0,42.53786028334147
1605,(2.7134857433188846e-06+4.471781063615499e-15j),(6.4616572394897975e-06+1.2297270125591026e-15j),(1.3100267677184752e-05-5.860092048408084e-15j),(2.6933905440255708e-05-3.469202883684708e-15j),(6.039918590602414e-05-6.379330154397892e-15j),(0.00015425634625522344+1.4844041494791537e-15j),(0.0004953848400950945-2.5566587327466217e-16j),(0.0020976943811030074+1.1994991338581908e-14j),(0.03008546500842047-8.696088718411391e-14j),7.36300487919484e-12,4.175301428065091e-11,1.7161701321389159e-10,7.254352622646361e-10,3.648061658110465e-09,2.3795020360011385e-08,2.4540613979604235e-07,4.40032171651113e-06,0.0009051352047728926,1.0,42.61113825109916
1606,(2.6140005622184053e-06+4.4153824709688655e-15j),(6.229129557863408e-06+1.2056871299049243e-15j),(1.2644240771418717e-05-5.818530957223881e-15j),(2.6041919573242975e-05-3.3713269259787027e-15j),(5.853607944122143e-05-6.5080933881315465e-15j),(0.0001499336602319189+1.397238852424918e-15j),(0.0004833792247142231-3.140283083251188e-16j),(0.002056284199319874+1.2262551530168926e-14j),(0.029817633359765915-8.722802078147443e-14j),6.832998939278139e-12,3.880205504864758e-11,1.5987682468560738e-10,6.781815750592556e-10,3.4264725963489857e-09,2.24801024705405e-08,2.3365547488532342e-07,4.228304708372576e-06,0.0008890912591774251,1.0,42.68441621885687
1607,(2.5181625979516085e-06+4.357022493207209e-15j),(6.004967934918773e-06+1.231803857504295e-15j),(1.2204081317270475e-05-5.7317066338862625e-15j),(2.5179442473621007e-05-3.2755302591511728e-15j),(5.6730296130722985e-05-6.6375133272356565e-15j),(0.00014573123963726244+1.3292421826172124e-15j),(0.0004716598129011282-3.2333034740270087e-16j),(0.0020156536927771486+1.2537514424422778e-14j),(0.02955166200627852-8.753733662587019e-14j),6.3411428697223945e-12,3.605963989940264e-11,1.4893960079855024e-10,6.340043232823896e-10,3.2183264990795235e-09,2.1237594206213213e-08,2.224629791059273e-07,4.062859809206156e-06,0.0008733007273333253,1.0,42.75769418661456
1608,(2.4258380493277577e-06+4.274826646800753e-15j),(5.788871163344456e-06+1.203507540426527e-15j),(1.1779237124268363e-05-5.653046187728053e-15j),(2.4345498285213233e-05-3.1594337459403035e-15j),(5.4980075546994826e-05-6.742470714906071e-15j),(0.0001416457581335469+1.2691497927427447e-15j),(0.00046021988211587486-3.841185992683977e-16j),(0.0019757889133467568+1.2786650737816067e-14j),(0.02928754328156744-8.782195641082018e-14j),5.8846902415663005e-12,3.3511029345801e-11,1.3875042722974203e-10,5.927032867553205e-10,3.0228087071532584e-09,2.006352079722727e-08,2.1180233989474975e-07,3.903741830103958e-06,0.000857760191469686,1.0,42.83097215437225
1609,(2.336898223927883e-06+4.215585568259179e-15j),(5.580549406014803e-06+1.240769855993639e-15j),(1.13691758166788e-05-5.562410818931445e-15j),(2.353914446032003e-05-3.077726258136632e-15j),(5.328371224214543e-05-6.8439278556800765e-15j),(0.00013767398251379986+1.2255660957842443e-15j),(0.00044905286716662125-4.285365781267761e-16j),(0.0019366761518629595+1.3016453021018633e-14j),(0.029025269507473164-8.811204699876142e-14j),5.4610933089972944e-12,3.114253167297217e-11,1.2925815875055405e-10,5.540913219238152e-10,2.8391539903037584e-09,1.895412546121007e-08,2.0164847751056318e-07,3.750714517194721e-06,0.0008424662699814514,1.0,42.90425012212994
1610,(2.2512189441575628e-06+4.134435725253195e-15j),(5.3797227162085736e-06+1.2743979310026664e-15j),(1.0973382918452878e-05-5.477575474321365e-15j),(2.2759468509272353e-05-2.9868823516138466e-15j),(5.163955202371776e-05-6.964885426174486e-15j),(0.00013381276694682403+1.1688956507447665e-15j),(0.00043815235377427076-4.947143997378775e-16j),(0.0018983019301009518+1.3272543601710526e-14j),(0.028764832991241163-8.838799208685777e-14j),5.067986734533892e-12,2.8941416503290553e-11,1.204151326749934e-10,5.179934068245599e-10,2.6666433332102528e-09,1.7905856597965042e-08,1.919774851179337e-07,3.603550217824999e-06,0.0008274156170139961,1.0,42.97752808988764
1611,(2.1686807848389144e-06+4.09352477223955e-15j),(5.18612174565249e-06+1.3111747564052885e-15j),(1.0591362446522423e-05-5.378290771673338e-15j),(2.2005589144500644e-05-2.925057113106787e-15j),(5.0045992409126854e-05-7.063962778544988e-15j),(0.00013005905376155567+1.1266673054058797e-15j),(0.00042751207789710165-5.727637999012226e-16j),(0.00186065300113868+1.352375704272634e-14j),(0.028506226028988377-8.862563659463178e-14j),4.7031763465295295e-12,2.6895858760729626e-11,1.1217695847360545e-10,4.842459535965646e-10,2.5046013562143828e-09,1.6915357465351227e-08,1.8276657674789752e-07,3.4620295906463764e-06,0.0008126049224157745,1.0,43.05080605764533
1612,(2.089168499502656e-06+4.040086021584261e-15j),(4.999486306881792e-06+1.329780842838644e-15j),(1.0222635063229324e-05-5.284121610545288e-15j),(2.1276653129036935e-05-2.8208610969469052e-15j),(4.850147903778897e-05-7.16957951162852e-15j),(0.00012640986787230485+1.0649717250116488e-15j),(0.0004171259195079852-6.290237698497222e-16j),(0.0018237163415141357+1.3763369219674975e-14j),(0.028249440902938076-8.889052030683394e-14j),4.3646250193141795e-12,2.499486333269854e-11,1.0450226763596561e-10,4.526959683733572e-10,2.352393468853083e-09,1.597945469549357e-08,1.7399403272538213e-07,3.325941294305704e-06,0.0007980309113285909,1.0,43.12408402540302
1613,(2.0125712632737437e-06+3.994472716468456e-15j),(4.819566093184762e-06+1.4086835738491062e-15j),(9.86673869184039e-06-5.154663753039162e-15j),(2.0571836457939693e-05-2.7495406518724584e-15j),(4.700450618530588e-05-7.272341917665653e-15j),(0.0001228623176504992+1.015036362109953e-15j),(0.00040698790202724715-6.860819833234875e-16j),(0.0017874791516492095+1.4041438547693629e-14j),(0.027994469884835827-8.912409293342226e-14j),4.0504430897552724e-12,2.3228217326576226e-11,9.735253241306019e-11,4.2320045525221673e-10,2.209423601724459e-09,1.5095149098452166e-08,1.6563915239654013e-07,3.1950817175805777e-06,0.00078369034413298,1.0,43.197361993160726
1614,(1.938782118123081e-06+3.9511201250878446e-15j),(4.646119281055784e-06+1.4681157482693116e-15j),(9.523226733224159e-06-5.0557397048583455e-15j),(1.9890341300302657e-05-2.6926048685477804e-15j),(4.555361330510858e-05-7.394493910381603e-15j),(0.00011941358952140743+9.733958484025282e-16j),(0.00039709218630409627-7.91369392938377e-16j),(0.0017519288481803146+1.423468121436063e-14j),(0.027741305233243783-8.935100239893971e-14j),3.758876101553821e-12,2.1586424373798318e-11,9.069184741239529e-11,3.956256770425256e-10,2.0751316851513654e-09,1.4259605362387186e-08,1.576822044237671e-07,3.069254689086404e-06,0.0007695800160439989,1.0,43.270639960918416
1615,(1.8676982204165209e-06+3.8954340711684445e-15j),(4.4789132602344865e-06+1.5561869741634212e-15j),(9.191668700645946e-06-4.929317592771651e-15j),(1.9231397214164646e-05-2.630030615816148e-15j),(4.4147385597594676e-05-7.482508880764491e-15j),(0.0001160609489173339+9.595118646132715e-16j),(0.0003874330701516684-8.643860688803398e-16j),(0.0017170530644420889+1.4476546350560063e-14j),(0.027489939196907003-8.958469738053894e-14j),3.488296642547039e-12,2.0060663992704317e-11,8.448677350243434e-11,3.698466388089797e-10,1.9489916551027097e-09,1.3470143863591988e-08,1.501043838471476e-07,2.9482712261099684e-06,0.000755696757049644,1.0,43.343917928676106
1616,(1.7992203043505916e-06+3.807022387192392e-15j),(4.3177232744735496e-06+1.639644015048315e-15j),(8.871648497170808e-06-4.751358607055373e-15j),(1.8594258177649983e-05-2.5491156870980622e-15j),(4.2784450674839084e-05-7.566852638186065e-15j),(0.0001128017350381372+9.413861720634682e-16j),(0.0003780049825245006-9.707926884033249e-16j),(0.0016828396429661003+1.4711697259161114e-14j),(0.02724036401210574-8.98139919147459e-14j),3.2371937035874354e-12,1.864273427493059e-11,7.870614705735304e-11,3.4574643717710325e-10,1.8305092195477385e-09,1.2724231427614109e-08,1.42887766813348e-07,2.831949263938272e-06,0.0007420374315120255,1.0,43.417195896433796
1617,(1.7332529331032697e-06+3.744798077892511e-15j),(4.162333159880407e-06+1.7383004270990926e-15j),(8.562765067920326e-06-4.613059528286761e-15j),(1.797820383373183e-05-2.489901250401077e-15j),(4.146347918010295e-05-7.66123913875443e-15j),(0.00010963336188028308+9.46410881749585e-16j),(0.00036880248315028643-1.0810070325473225e-15j),(0.0016492766360221309+1.492471799088303e-14j),(0.02699257190597292-9.003301433593152e-14j),3.0041657301110873e-12,1.7325017333840016e-11,7.332094560839658e-11,3.2321581308720994e-10,1.7192201057188308e-09,1.2019474037173107e-08,1.360152715778173e-07,2.7201134221284765e-06,0.0007285989380991187,1.0,43.4904738641915
1618,(1.6697039794052428e-06+3.681655521189608e-15j),(4.012534022036163e-06+1.8187835155606558e-15j),(8.264630734824036e-06-4.481597456527373e-15j),(1.7382536605858578e-05-2.4458756872939304e-15j),(4.018318156915539e-05-7.777016206005541e-15j),(0.00010655331315315634+9.348551442653818e-16j),(0.0003598202568953069-1.2027957557314452e-15j),(0.0016163522982800263+1.5129770474827822e-14j),(0.026746555093902533-9.024453160334918e-14j),2.7879113788417034e-12,1.610042927799771e-11,6.830412118299808e-11,3.0215257885401343e-10,1.6146880810197097e-09,1.13536085439146e-08,1.2947061727220465e-07,2.612594752155123e-06,0.0007153782093911635,1.0,43.56375183194919
1619,(1.6084848802245414e-06+3.6086955710240034e-15j),(3.868124981889195e-06+1.9306198322954206e-15j),(7.976871864042257e-06-4.33555989427451e-15j),(1.680658296960785e-05-2.3954667814476675e-15j),(3.8942308776154745e-05-7.859770346415627e-15j),(0.0001035591433786696+9.446737096341762e-16j),(0.0003510531134874478-1.3388539413167318e-15j),(0.001584055087406345+1.534671531974723e-14j),(0.0265023057828195-9.042519089443548e-14j),2.587223609910957e-12,1.4962390875515286e-11,6.3630484735349e-11,2.8246123111431266e-10,1.5165034128173788e-09,1.0724496177323848e-08,1.232382884892309e-07,2.5092305199379233e-06,0.000702372211806068,1.0,43.63702979970688
1620,(1.5495101333783846e-06+3.5365525226659177e-15j),(3.7289118867420353e-06+2.0152948815677305e-15j),(7.699127255176215e-06-4.166787867281585e-15j),(1.6249690648288454e-05-2.3674822946000423e-15j),(3.7739649105978365e-05-7.941031439724971e-15j),(0.00010064847295666048+9.304857019376197e-16j),(0.0003424959820625875-1.4995889763349e-15j),(0.0015523736568844304+1.5530289592853655e-14j),(0.02625981616864256-9.065375841658958e-14j),2.4009816534422995e-12,1.3904783859086045e-11,5.927656049139723e-11,2.6405244616507326e-10,1.4242811146423735e-09,1.0130115108507616e-08,1.1730349772901626e-07,2.4098639705887395e-06,0.0006895779452109012,1.0,43.710307767464585
1621,(1.4926975547294075e-06+3.484400741208067e-15j),(3.5947080625267934e-06+2.1440320409074885e-15j),(7.431048821922885e-06-4.0119990993453534e-15j),(1.571122990880295e-05-2.3808374920342107e-15j),(3.65740289420883e-05-8.063622068674236e-15j),(9.781898932989267e-05+9.063784183570722e-16j),(0.00033414391097345413-1.6405576438178322e-15j),(0.001521296856664465+1.5713216818011375e-14j),(0.02601907843950717-9.083024241206038e-14j),2.2281459898951524e-12,1.2921926054795133e-11,5.5220486593801503e-11,2.468427452472643e-10,1.3376595930567127e-09,9.568554673521656e-09,1.1165215324063564e-07,2.3143441260971816e-06,0.000676992442841227,1.0,43.783585735222275
