,state_00,state_00_squared,state_01,state_01_squared,state_02,state_02_squared,state_03,state_03_squared,state_04,state_04_squared,state_05,state_05_squared,state_06,state_06_squared,state_07,state_07_squared,state_08,state_08_squared,v_au,x_au
377,(5.7162603919312885e-18+1.7698180866973667e-16j),3.1355236232879636e-32,(-7.163702414286064e-17-1.3380479993895902e-18j),5.13365360049347e-33,(-2.0637938146624494e-16+1.4331626763345053e-16j),6.313200166277265e-32,(9.907998298120497e-17-4.9120165560694344e-17j),1.222963369226589e-32,(-1.5516747128623857e-16-3.2528130240881674e-18j),2.408752493793535e-32,(2.8774681095903416e-17-1.316679031520983e-16j),1.8164418992641274e-32,(5.762830178681166e-17+7.844342488100065e-17j),9.474392073893031e-33,(-9.451728948713723e-17+4.34203403089982e-17j),1.0818843964544517e-32,(1.734619640966994e-17-8.480505625295685e-17j),7.492788095950024e-33,913.1753317213262,-5.968285002972574
378,(-1.717208226503811e-17+1.8868183453105082e-16j),3.5895715091320084e-32,(-7.316905093998904e-17+4.146385876916144e-17j),7.072961599487677e-33,(-2.4110309940918597e-16+1.523212400765621e-16j),8.133246472317748e-32,(6.614307096408365e-17-2.6210606856830056e-17j),5.061901748363114e-33,(-1.611330624815665e-16+4.911579806384275e-18j),2.598798744088289e-32,(-3.2256152013341613e-24-1.6453390973823092e-16j),2.707140745374833e-32,(5.193594238255635e-17+5.2722283746722053e-17j),5.476981314634086e-33,(2.5287025752508543e-17+7.815737707651162e-17j),6.748009262888055e-33,(3.4739559645267485e-17-6.70617641260416e-17j),5.7041172120439376e-33,906.6064237659159,-5.959053316966429
379,(3.439059117919823e-17+2.0175655522025492e-16j),4.188842033599852e-32,(-6.536651019124089e-17+2.01453913385337e-17j),4.678617446764268e-33,(-2.9891211856792427e-16+1.770151071747284e-16j),1.2068280279484543e-31,(7.631133942508332e-17-7.823420976745213e-17j),1.1944012102787979e-32,(-2.247387315140209e-16+2.3625702722258027e-17j),5.106567127165169e-32,(2.885272825695401e-17-1.5367918978373648e-16j),2.4449773300455328e-32,(6.934153514937541e-17+4.1036962686279773e-17j),6.492280803387183e-33,(-9.224153739237175e-17+6.869376333644736e-17j),1.3227334341832153e-32,(4.058425827089948e-17-9.78355073072212e-17j),1.1218868509460405e-32,900.0711151109006,-5.949821630960285
380,(-4.017631589987118e-17+1.8127506816566722e-16j),3.4474786697753536e-32,(-4.8191721445749614e-17+3.4624053468461607e-17j),3.5212670944916105e-33,(-2.76289952091956e-16+1.4515563608572008e-16j),9.740629631442534e-32,(9.948233829621798e-17-4.8867302142706855e-17j),1.2284748851589762e-32,(-1.7887872153729867e-16+1.542187988857272e-17j),3.2235431398116003e-32,(-2.8891539634180213e-17-1.4114178041108273e-16j),2.0755723240043702e-32,(6.364855398387806e-17+2.829932315635706e-17j),4.8519901153465676e-33,(-4.527724925544793e-17+7.822781560761152e-17j),8.169620434878428e-33,(4.0638845176233354e-17-9.929835477184869e-17j),1.1511678997653792e-32,893.5692956832381,-5.94058994495414
381,(1.1494305832841652e-17+2.0692768003908972e-16j),4.295118383293879e-32,(-2.95299104861972e-17+6.142963563892806e-17j),4.6456157480542796e-33,(-2.9971458086852733e-16+1.5559446798011393e-16j),1.140384684512117e-31,(7.362880356400342e-17-6.929733924874017e-17j),1.0223321941221587e-32,(-1.8489605969975643e-16-2.4844753939033285e-17j),3.480381469078701e-32,(-1.1572080471282876e-17-1.456645155950147e-16j),2.1352064149964123e-32,(8.111563734796975e-17-1.2963547588365724e-17j),6.747800188443167e-33,(-6.891350010486653e-17+9.738801672598938e-17j),1.4233496298525026e-32,(-5.8133268303553595e-18-1.1774679796445364e-16j),1.3898103199718396e-32,887.1008555842036,-5.931358258947995
382,(7.481243680494385e-17+1.68957159455741e-16j),3.414342243204641e-32,(-8.005324259845064e-17+3.805092526456549e-17j),7.856394564015939e-33,(-2.65485054126592e-16+1.4323701279933845e-16j),9.099915580027734e-32,(9.974803842318205e-17-6.657286706668306e-18j),9.993990635567388e-33,(-5.785692146807996e-17+5.0272920121297237e-17j),5.874789859285905e-33,(-1.158343135579127e-24-6.984189256908557e-17j),4.877889957631692e-33,(5.801686397206717e-17+1.5091058028423648e-17j),3.593696537570595e-33,(-6.101515072186073e-17+1.4942142540843947e-16j),2.6049610988701224e-32,(-2.9105286858130756e-17-8.280120461041641e-17j),7.703157208030122e-33,880.6656850893876,-5.922126572941851
383,(4.609938744292833e-17+1.936564501824516e-16j),3.962797421988158e-32,(-1.0254607231508857e-16+3.6295677112333766e-17j),1.1833073124294163e-32,(-2.7739473195173185e-16+1.239271709815871e-16j),9.230578102207269e-32,(8.250966863279466e-17+6.12473517145613e-18j),6.845357798814052e-33,(-9.848702002942325e-17+4.9376422579671954e-17j),1.2137724221042355e-32,(-1.1602826411320281e-17-1.087184357724063e-16j),1.1954323857530064e-32,(1.2199674979849153e-16+1.3304464124308878e-17j),1.506021572703076e-32,(-1.0037191350020308e-16+1.1184994282124237e-16j),2.2584930728807437e-32,(5.8287509267968906e-18-8.648761008227408e-17j),7.514081035110112e-33,874.2636746486928,-5.912894886935705
384,9.225398446054679e-17j,8.510797648846809e-33,(-4.302485556912369e-17+1.1651902525024956e-17j),1.9869050291966367e-33,(-1.5045341954942583e-16+1.1904618339613522e-16j),3.680822523530181e-32,(6.66744710215576e-17-6.8014487860686345e-18j),4.491744791594038e-33,(-6.961183271236743e-17+1.520484288151385e-17j),5.076994500626151e-33,(-1.1618111100550464e-17-2.888507810839884e-17j),9.693282428730358e-34,(4.071915448242529e-17+1.9114772185986966e-17j),2.0234240574857968e-33,(-1.1652653061226728e-17+7.725126139173574e-17j),6.103541709979598e-33,(1.1672884007460705e-17-7.462538873375072e-17j),5.7052048647150404e-33,867.894714886342,-5.903663200929561
385,(4.044303642072727e-17+1.2158481603472774e-16j),1.6418506685126862e-32,(-8.145612646963352e-17-3.501548494618113e-18j),6.647361381297092e-33,(-1.5065060658961772e-16+7.407717588503903e-17j),2.818303325292277e-32,(6.095647306407258e-17-1.0552779251215047e-17j),3.8270527583358814e-33,(-1.277889543552426e-16+1.0238628961275296e-17j),1.643484637821294e-32,(-1.7450006402668196e-17-5.477260527137538e-17j),3.304541011667059e-33,(9.3194330382484e-17+6.4659819616562e-17j),1.2866075488285917e-32,(-5.979811735112886e-17+1.1293076530802507e-16j),1.6329172591795616e-32,(-4.0908650145505134e-17-7.878770836626298e-17j),7.881020646334642e-33,861.5586966008696,-5.894431514923417
386,(2.314043684138007e-17+9.56111081647729e-17j),9.676963821705801e-33,(-8.446232121998194e-17-1.2323463601030234e-17j),7.285751460993329e-33,(-1.2763978912516196e-16+8.860047961608485e-17j),2.4141960756116084e-32,(6.103594611048331e-17-7.585654446641289e-18j),3.782928870985672e-33,(-5.2345453297392875e-17+1.2499107932211533e-17j),2.896274180010612e-33,(5.824250444791478e-18-8.395428952972751e-18j),1.0440512054806687e-34,(6.123851706757254e-17+3.4466200518817013e-17j),4.9380749508386754e-33,(1.7524709478975012e-17+7.277423393136745e-17j),5.6032045666198705e-33,(-7.022053036208113e-17-7.412710475974153e-17j),1.0425750544393651e-32,855.255510765125,-5.885199828917271
387,(1.737783728209046e-17+1.2955583380476693e-16j),1.70867033014512e-32,(-9.25571951017125e-17-5.262247511346339e-18j),8.594525613967144e-33,(-1.3942400343917783e-16+8.2846303545172e-17j),2.6302562746106656e-32,(4.219852681004243e-17-7.60232817102166e-18j),1.8385110585577797e-33,(-6.988446335033632e-17+3.734255204742143e-17j),6.278304411178878e-33,(2.3327220508257214e-17-3.191928130646493e-17j),1.5629997357620974e-33,(1.0219657218851948e-16+6.260569843543754e-17j),1.436361284367222e-32,(-2.7783437600750784e-17+1.0856345711996863e-16j),1.255794362675408e-32,(-7.031161149523552e-17-4.363872390761926e-17j),6.848060935342356e-33,848.9850485262765,-5.875968142911127
388,(1.1600172546461385e-17+1.4077548905821174e-16j),1.9952302322686373e-32,(-7.595848147060073e-17+2.2475419220978572e-17j),6.274835376478327e-33,(-9.306926584057893e-17+1.4002402104934773e-16j),2.826861471493253e-32,(8.159195059916512e-17-3.793143545003048e-18j),6.671634340529599e-33,(-4.081852920629042e-17+2.731882071524373e-17j),2.4124702918364138e-33,(-1.1678660599263113e-17-3.3217423793551996e-17j),1.239788356873215e-33,(3.508403164728565e-17+4.117338897317541e-17j),2.9261372361641437e-33,(-3.221180650201174e-17+1.0493200354892567e-16j),1.2048325846914796e-32,(5.866856315244291e-18-3.851697842017723e-17j),1.5179776296441201e-33,842.7472012058034,-5.866736456904982
389,(4.6460245915740085e-17+1.3965386003588078e-16j),2.166175507347242e-32,(-7.933110960985593e-17-2.5270449434146086e-17j),6.932020566534709e-33,(-1.0483730963147927e-16+1.2424281172752895e-16j),2.642713775672886e-32,(4.522494402972547e-17-3.248058069461069e-17j),3.1002836847509176e-33,(-6.422573965737297e-17-2.4953025761485128e-17j),4.747599129189992e-33,(-4.092777437345498e-17-2.458966522114196e-17j),2.2797343508522767e-33,(8.78226549480155e-17+9.591731391342503e-17j),1.691294983048471e-32,(-4.691367236757472e-17+1.379709022760573e-16j),2.1236862529881494e-32,(-4.699513187971005e-17-5.578783113199702e-17j),5.3208245228035565e-33,836.5418602995027,-5.857504770898837
390,(5.814945818469204e-17+1.4495075231431366e-16j),2.4392080083658756e-32,(-1.1769112554836018e-16-5.0680829533979394e-18j),1.3876886497662405e-32,(-1.0497117573229066e-16+5.343445638297964e-17j),1.3874188863564005e-32,(4.0900491701232395e-17+5.4747926525802776e-17j),4.67018568027728e-33,(2.9230797965337524e-17-4.121319251473119e-18j),8.714248220629434e-34,(5.854290561591129e-18+6.647049096100821e-17j),4.452598886577009e-33,(4.1036235975967363e-17+5.717629461344999e-17j),4.953101328799307e-33,(-2.3486786073988862e-17+1.4250165438165145e-16j),2.0858350621592957e-32,(-1.0587404398635025e-16-5.3595253243163095e-17j),1.4081764360222414e-32,830.3689174774865,-5.848273084892693
391,(6.695681229026989e-17+1.4962441214108367e-16j),2.6870679420639306e-32,(-1.0215284719942813e-16+7.51583393612556e-19j),1.0435769068547264e-32,(-1.2846104748320343e-16+1.652184992335297e-16j),4.37993932094617e-32,(3.2176916614607117e-17+2.5663455464305636e-17j),1.6939669091917784e-33,(2.3414339512973895e-17-5.9458534362274955e-19j),5.4858482655966155e-34,(1.7585177368883653e-17+8.640095790392169e-17j),7.774363989810345e-33,(8.804647959062849e-17+5.669835251072532e-17j),1.0966885745733431e-32,(-7.054985267641592e-17+1.8159211260649149e-16j),3.7952977073552676e-32,(-1.1778724676115545e-16-5.82883083912108e-17j),1.7271362394682225e-32,824.2282645841806,-5.839041398886548
392,(2.9148438943490065e-17+1.0172069815550906e-16j),1.1196731926086553e-32,(-8.620904355794524e-17-4.2901212101125446e-17j),9.272513190921452e-33,(-7.015820002959473e-17+5.036673751387952e-17j),7.458981279184666e-33,(3.6610877227919656e-17+3.482980473283652e-17j),2.553471629125327e-33,(-4.102685636222884e-17+3.979650500674421e-17j),3.266964753718774e-33,(4.108392101945428e-17-9.836809467231723e-18j),1.784651386827377e-33,(6.464899890076888e-17+9.169676270043745e-17j),1.258778934861195e-32,(-2.6489619967680976e-17+1.1701156491694184e-16j),1.4393406290343857e-32,(-3.538082057968853e-17-4.189003517690932e-17j),3.0065775120148115e-33,818.1197936383276,-5.829809712880403
393,(-5.8370146690542044e-18+1.1479625575486393e-16j),1.3212251075582884e-32,(-1.1704053679699443e-16-3.404871806596036e-18j),1.3710080405747956e-32,(-8.195410996208586e-17+1.0102934231869023e-16j),1.6923404149024753e-32,(1.1730204021661098e-17+9.952079105777145e-18j),2.3664156491744024e-34,(-4.6946768439667666e-17+8.627229753033432e-18j),2.278428160139402e-33,(5.8765072060754015e-18+4.2710501122280186e-18j),5.27752060042191e-35,(8.23839524975876e-17+1.122877803869106e-16j),1.9395661253343833e-32,(-9.725068551781614e-17+1.302940804093393e-16j),2.643424322340056e-32,(-1.1808429441542972e-16-6.335731750869264e-17j),1.7958050269487175e-32,812.0433968329853,-5.820578026874259
394,(-1.1688624280851807e-17+8.765703397118827e-17j),7.820379542204974e-33,(-1.2267999621000202e-16-1.7815335539119718e-18j),1.5053555331889826e-32,(-4.688948204397986e-17+1.1056788979184141e-16j),1.4423881779373497e-32,(6.166056950674725e-17+3.070080678356865e-17j),4.744565369058424e-33,(5.848262946648002e-24+2.753663760053033e-17j),7.582664103429751e-34,(3.530312995322914e-17+3.7924686618665284e-17j),2.6845928396185545e-33,(7.659502674723017e-17+9.33585898741622e-17j),1.4582624425700928e-32,(-2.3605396483252673e-17+6.897726018762692e-17j),5.315077166123139e-33,(-6.502755433512206e-17-4.303563093743679e-17j),6.080648352990518e-33,805.9989665355249,-5.811346340868114
395,(1.7554740598573095e-17+1.0333439066266714e-16j),1.0986165211107898e-32,(-1.3823246328264412e-16-1.4707552338945753e-17j),1.932452600099038e-32,(-1.1736944418387384e-16+1.1219754469529708e-16j),2.6363875463684663e-32,(5.585751191503219e-17+2.9249751427200256e-17j),3.975609595890967e-33,(-5.882989373923542e-17+2.4640498934695444e-17j),4.068110585120459e-33,(5.302054886797752e-17+1.3858271433640588e-17j),3.0032302893900517e-33,(7.374065652869527e-17+1.2620063854141373e-16j),2.1364285593543567e-32,(-7.385860738507043e-17+1.4395988187730283e-16j),2.6179541474988967e-32,(-1.4205474490892028e-16-4.580507124815804e-17j),2.227765510318725e-32,799.9863952876351,-5.802114654861969
396,(5.272936959521416e-17+7.505462505150697e-17j),8.413583159530993e-33,(-8.590559379349829e-17+1.5879668745936864e-17j),7.631934924494215e-33,(-8.226024165891432e-17+1.315907274465419e-16j),2.408286690769306e-32,(6.770063406620339e-17+2.6127761403547003e-17j),5.2660357689266594e-33,(-5.890261046948898e-18-1.6113171600419355e-18j),3.7291518191449135e-35,(2.3593839276575505e-17+4.023332293915478e-17j),2.1753895265351952e-33,(7.235523702742539e-17+1.0764807583211495e-16j),1.6823388555651677e-32,(-4.1411984045222095e-17+1.1684955510655504e-16j),1.536877095116157e-32,(-1.244516603332476e-16-5.839604508830372e-17j),1.889831384165724e-32,794.0055758053193,-5.7928829688558245
397,(4.1062196504013724e-17+1.407598766694783e-16j),2.1499446861740977e-32,(-1.190925718881222e-16-9.354575236864546e-18j),1.427054875678971e-32,(-1.1765923090064522e-16+1.263397098031869e-16j),2.980541688928483e-32,(8.546670564269962e-17+5.512467783785044e-18j),7.334945074483133e-33,(-3.5385083885877875e-17-5.0544014565910085e-17j),3.8068015700495444e-33,(-7.084631797151177e-25+9.43689276846267e-18j),8.905494512346352e-35,(1.4193162658618986e-16+1.6173656964949768e-16j),4.6303304587388456e-32,(-6.515604936288171e-17+1.9898857562999015e-16j),4.384176399983059e-32,(-1.542726077116665e-16-4.2178144209619487e-17j),2.5579033339125205e-32,788.0564009788942,-5.783651282849679
398,(4.992226700590304e-17+1.334769003173898e-16j),2.0308315661347086e-32,(-1.4794386265236842e-16-1.5712230669234275e-17j),2.213426068910608e-32,(-1.1780324868986071e-16+7.002300277979706e-17j),1.878082632018464e-32,(6.196543365381076e-17+7.838852496953509e-17j),9.984475814804251e-33,(8.857101054760845e-17+2.7616593888683127e-17j),8.607500167437017e-33,(6.50424104634872e-17+1.257819864214277e-16j),2.005162326702097e-32,(4.144739753532891e-17+1.3925662833247607e-16j),2.1110295296980965e-32,(-6.523580169720991e-17+1.6615298126468763e-16j),3.186252300622133e-32,(-1.1287566410165493e-16-4.082869441498584e-17j),1.440789783402193e-32,782.138763872995,-5.774419596843535
399,(4.7042866217156273e-17+1.466779448099196e-16j),2.3727450755587083e-32,(-1.6433655382066971e-16-9.026960151113598e-18j),2.708798893122366e-32,(-7.076802019088554e-17+1.1871945986365632e-16j),1.9102422832055888e-32,(5.022356512825649e-17+7.450854072517348e-17j),8.073929135187056e-33,(1.7735771972585422e-17-6.818123764238528e-18j),3.6104441912802077e-34,(5.328130552193646e-17+5.790531299995609e-17j),6.19192279174482e-33,(1.1708323241779624e-16+9.925373549812347e-17j),2.355978732373115e-32,(-7.12529686726396e-17+1.8120292461658247e-16j),3.791148543426703e-32,(-1.5464948328435792e-16-5.511005461609285e-17j),2.6953580799907643e-32,776.2525577265694,-5.76518791083739
400,(2.9437396276125672e-18+8.085778829566537e-17j),6.546647531061817e-33,(-1.2543070003238037e-16-2.0445652868640456e-17j),1.615088523183793e-32,(-5.904476276116756e-17+1.157778747086446e-16j),1.6890800281573162e-32,(5.915810004868043e-17+5.830249320699028e-17j),6.898861515520832e-33,(-2.959540260249268e-17-2.034375286002358e-17j),1.2897561356333479e-33,(4.741851282716754e-17+1.0549315314854026e-17j),2.3598034123524664e-33,(1.0090254683085821e-16+1.336742359723203e-16j),2.805012531973711e-32,(-5.94493785275502e-17+1.0983203104452331e-16j),1.5597303650677076e-32,(-1.0719468148491486e-16-4.487598896563236e-17j),1.3504554124295906e-32,770.3976759528813,-5.755956224831245
401,(8.841856228580178e-18+1.1209831132418452e-16j),1.264420982330068e-32,(-1.370318866234802e-16+2.2521430671201305e-17j),1.9284952791068057e-32,(-8.276222680686007e-17+1.3951082117245842e-16j),2.6312855410243824e-32,(5.330642076170192e-17+6.969717145624902e-17j),7.699270203425381e-33,(-3.555726264734232e-17+1.821143803624495e-17j),1.595975402320075e-33,(2.967226790362374e-17-8.333387579858255e-18j),9.498888311005554e-34,(1.2033751164245857e-16+1.3584281510880923e-16j),3.293438712498498e-32,(-7.737728253978537e-17+1.6080505057698973e-16j),3.184550814430999e-32,(-8.943650298745122e-17-3.0945266324848446e-17j),8.956497574540172e-33,764.5740121395108,-5.7467245388251005
402,(-1.1803265942444381e-17+8.829313243865579e-17j),7.934994322738078e-33,(-1.3904506675431162e-16-3.13987395024411e-19j),1.9333629176795204e-32,(-4.7349376356345325e-17+1.0547997961285009e-16j),1.33679895404621e-32,(4.44752386696775e-17+6.652062647690057e-17j),6.403040601604103e-33,(-5.3399797736479615e-17-2.7460893099789293e-17j),3.605639048134989e-33,(1.1883126247143574e-17-2.2301011842590503e-17j),6.385438186089144e-34,(1.1527568528177807e-16+1.353976750099274e-16j),3.162101401527747e-32,(-2.9796146171624946e-17+1.2899571244597521e-16j),1.7527704156125564e-32,(-1.0745237751819787e-16-2.6764135427436927e-17j),1.2262332379491497e-32,758.7814600483512,-5.7374928528189555
403,(5.908665715148546e-18+9.205539985599825e-17j),8.509108973181095e-33,(-1.4957751850078655e-16+4.480890006461676e-18j),2.2393512416103152e-32,(-1.0666301122717456e-16+1.473550614694493e-16j),3.3090512104713553e-32,(5.046533561087606e-17+5.612031303261581e-17j),5.696239633197144e-33,(-7.722495903661759e-17+1.904577485133794e-17j),6.326435837895124e-33,(1.1897286425715027e-17-1.5005146887642092e-17j),3.666998574152182e-34,(9.530884539846993e-17+1.107472165372834e-16j),2.1348721981945383e-32,(-2.983165379278184e-17+2.139893157265838e-16j),4.6681354813143963e-32,(-1.1355711431175884e-16-4.137208317761875e-17j),1.4606867477269666e-32,753.0199136156123,-5.7282611668128105
404,(-2.9578345275351116e-18+1.0680290317430513e-16j),1.1415608911552275e-32,(-1.230658326908843e-16-2.5819584637131016e-17j),1.58118501267347e-32,(-4.746198517486504e-17+1.3858936421606488e-16j),2.1459651910552192e-32,(5.349721919126489e-17+4.3649797483723005e-17j),4.767257281568273e-33,(-7.731649069265159e-17+3.018465788621572e-17j),6.888953304734765e-33,(1.191138787349553e-17-4.8547806636862973e-17j),2.4987706903230927e-33,(9.970833837929182e-17+1.1567506379356168e-16j),2.3322473126003924e-32,(-6.570743089331764e-17+1.6085764072918698e-16j),3.0192647055560314e-32,(-1.0770794040287611e-16-3.5954846908293326e-17j),1.289375144202832e-32,747.2892669518197,-5.719029480806666
